#,Name,MLBAMID,RazzballID,FangraphsID,Team,ESPN_POS,YAHOO_POS
56,Abner Uribe,682842,682842,sa3008177,MIL,RP,RP
57,Abraham Almonte,501659,5486,5486,MIL,OF,OF
58,Abraham Calzadilla,682649,682649,sa3011808,ARI,SP,SP
59,Abraham Toro,647351,647351,19844,SEA,2B/3B,2B/3B
60,Abrahan Gutierrez,670868,670868,sa3004263,PIT,C,C
61,Adael Amador,691182,691182,sa3014682,COL,SS,SS
62,Adalberto Mejia,606167,13188,13188,FA,RP,RP
63,Adalberto Mondesi,609275,13769,13769,KC,SS/3B,SS/3B
64,Adam Bray,665032,665032,sa876116,FA,SP,SP
65,Adam Cimber,643256,643256,15288,TOR,RP,RP
66,Adam Conley,543045,14457,14457,FA,RP,RP
67,Adam Duvall,594807,10950,10950,ATL,OF,OF
68,Adam Eaton,594809,11205,11205,FA,OF,OF
69,Adam Engel,641553,15082,15082,CHW,OF,OF
70,Adam Frazier,624428,15223,15223,SEA,2B/OF,2B/OF
71,Adam Hackenberg,680753,680753,sa3017041,CHW,C,C
72,Adam Hall,647228,647228,sa3005077,BAL,SS,SS
73,Adam Haseley,656514,656514,19878,CHW,OF,OF
74,Adam Hill,663597,663597,sa876313,SEA,SP,SP
75,Adam Jones,430945,6368,6368,FA,OF,OF
76,Adam Kerner,676301,676301,sa3014938,SD,C,C
77,Adam Kloffenstein,680572,680572,sa3008578,TOR,SP,SP
78,Adam Kolarek,592473,592473,10843,OAK,RP,RP
79,Adam Ladwig,607609,607609,sa602810,MIA,SP,SP
80,Adam Leverett,687190,687190,sa1169991,PHI,SP,SP
81,Adam Macko,671936,671936,sa3011555,SEA,SP,SP
82,Adam McCreery,607030,607030,19550,FA,RP,RP
83,Adam McKillican,688015,688015,sa3017687,TEX,RP,RP
84,Adam Morgan,605388,12580,12580,FA,RP,RP
85,Adam Oller,670124,670124,20132,OAK,SP,SP
86,Adam Ottavino,493603,1247,1247,NYM,RP,RP
87,Adam Plutko,592644,15846,15846,FA,RP,RP
88,Adam Rosales,489267,9682,9682,FA,2B,2B
89,Adam Scott,681792,681792,sa3006826,CLE,SP,SP
90,Adam Seminaris,694372,694372,sa3015010,LAA,SP,SP
91,Adam Shoemaker,692248,692248,,ATL,P,P
92,Adam Wainwright,425794,2233,2233,STL,SP,SP
93,Adam Warren,476589,9029,9029,NYY,RP,RP
94,Adam Wolf,663684,663684,sa3007587,DET,SP,SP
95,Adam Zebrowski,700845,700845,sa3017221,ATL,C,C
96,Adanson Cruz,677620,677620,sa3005722,STL,OF,OF
97,Adari Grant,699020,699020,sa3015771,STL,SS,SS
98,Adbert Alzolay,640470,640470,17859,CHC,SP,SP
99,Addison Barger,680718,680718,sa3006910,TOR,SS,SS
100,Addison Moss,669176,669176,sa3011780,TB,RP,RP
101,Addison Russ,676754,676754,sa3004106,NYY,RP,RP
102,Addison Russell,608365,14106,14106,FA,2B/SS,2B/SS
103,Adeiny Hechavarria,588751,10459,10459,FA,2B/3B,2B/3B
104,Ademar Rifaela,642488,642488,sa736911,FA,OF,OF
105,Adenys Bautista,681723,681723,sa3007905,BOS,RP,RP
106,Aderlin Rodriguez,573669,573669,sa511026,SD,3b,3b
107,Adisyn Coffey,676249,676249,sa3014738,CHW,RP,RP
108,Adley Rutschman,668939,668939,26288,BAL,C,C
109,Adolis Garcia,666969,666969,19287,TEX,OF,OF
110,Adonis Figuereo,678732,678732,sa3005758,DET,OF,OF
